mode	numPoints	correct	avgTime	ratio	perImprov	avgFST3	avgFST4
3+Precise	50	0.9782608695652174	0.0370121430000001	0.977572582211784	0.0224274177882161	14	0
3+Precise	50	1.0	0.0390695919999988	0.9815344377986172	0.0184655622013828	18	0
3+Precise	50	0.9777777777777776	0.0346418319999983	0.9881180505564984	0.0118819494435015	16	0
3+Precise	50	1.0	0.0372102109999996	0.9673541460745892	0.0326458539254107	17	0
3+Precise	50	1.0	0.2344319370000001	0.9779182101792208	0.0220817898207792	16	0
3+Precise	50	0.9787234042553192	0.0339164309999997	0.9775727312605716	0.0224272687394283	13	0
3+Precise	50	0.9782608695652174	0.2213140159999991	0.9860412651161238	0.0139587348838762	15	0
3+Precise	50	1.0	0.4157444039999998	0.9872994813483018	0.0127005186516981	14	0
3+Precise	50	1.0	0.2242317440000008	0.9773527912421026	0.0226472087578973	16	0
3+Precise	50	1.0	0.0355462509999995	0.9757451959904316	0.0242548040095684	12	0
3+Precise	50	1.0	0.0390514819999996	0.9723027795286834	0.0276972204713166	18	0
3+Precise	50	0.9782608695652174	0.0338735010000004	0.9756829534239652	0.0243170465760348	14	0
3+Precise	50	1.0	0.2310928240000009	0.9578405608959402	0.0421594391040598	20	0
3+Precise	50	1.0	0.0360424919999999	0.9876417383895107	0.0123582616104892	14	0
3+Precise	50	0.9777777777777776	0.4146811530000001	0.9740451578924656	0.0259548421075345	15	0
3+Precise	50	0.9777777777777776	0.0377179810000001	0.9780106872382178	0.0219893127617821	15	0
3+Precise	50	1.0	0.0362749309999994	0.9783429685436864	0.0216570314563134	14	0
3+Precise	50	1.0	0.0389303119999997	0.980155734660198	0.0198442653398019	14	0
3+Precise	50	0.9782608695652174	0.1160071840000007	0.9772920587610394	0.0227079412389605	15	0
3+Precise	50	1.0	0.4229603209999997	0.9775946915532782	0.0224053084467218	16	0
3+Precise	50	0.9777777777777776	0.4188216820000008	0.9725671103631104	0.0274328896368896	13	0
3+Precise	50	1.0	0.039870840999999	0.9794586949218748	0.0205413050781253	13	0
3+Precise	50	1.0	0.0364937009999994	0.9840933330377404	0.0159066669622597	14	0
3+Precise	50	1.0	0.0361033510000012	0.9881284184442474	0.0118715815557526	14	0
3+Precise	50	1.0	0.2291833450000009	0.9726068552522128	0.0273931447477872	16	0
3+Precise	50	1.0	0.0342793019999998	0.9637530734957231	0.0362469265042768	13	0
3+Precise	50	1.0	0.23382872	0.9713296366119372	0.0286703633880627	15	0
3+Precise	50	0.9782608695652174	0.0369005510000004	0.9869197578590744	0.0130802421409257	14	0
3+Precise	50	0.9782608695652174	0.2269853630000007	0.9699392888564058	0.0300607111435942	17	0
3+Precise	50	1.0	0.0365544510000006	0.985660202185	0.014339797815	15	0
3+Precise	50	0.9787234042553192	0.2271904070000001	0.9879897570929012	0.0120102429070987	14	0
3+Precise	50	0.9772727272727272	0.0408807319999997	0.9784188435944112	0.0215811564055888	14	0
3+Precise	50	1.0	0.2273753570000014	0.9865723788877232	0.0134276211122768	14	0
3+Precise	50	0.9318181818181818	0.0367408310000012	0.9812359043563048	0.018764095643695	13	0
3+Precise	50	0.9782608695652174	0.2299453600000003	0.9749807497391068	0.0250192502608931	14	0
3+Precise	50	1.0	0.0380236210000006	0.9768466121116732	0.0231533878883267	14	0
3+Precise	50	0.9545454545454546	0.3993462349999994	0.972045074417312	0.0279549255826878	14	0
3+Precise	50	0.9772727272727272	0.037850410999999	0.9810961364345084	0.0189038635654914	11	0
3+Precise	50	1.0	0.2303811810000002	0.9722814014860642	0.0277185985139357	16	0
3+Precise	50	1.0	0.2322345909999992	0.9745719502169764	0.0254280497830237	15	0
3+Precise	50	0.9782608695652174	0.423008213000001	0.9853068494160916	0.0146931505839082	13	0
3+Precise	50	0.9787234042553192	0.0360500509999983	0.972305439311404	0.0276945606885959	16	0
3+Precise	50	1.0	0.2193170919999989	0.986840428355764	0.0131595716442359	12	0
3+Precise	50	1.0	0.0366009110000007	0.9815757707080344	0.0184242292919657	12	0
3+Precise	50	0.9090909090909092	0.2277879480000031	0.9764750490587067	0.0235249509412932	13	0
3+Precise	50	1.0	0.2197524129999983	0.9694789859009127	0.0305210140990871	14	0
3+Precise	50	1.0	0.0364032410000021	0.9811118837193664	0.0188881162806335	14	0
3+Precise	50	1.0	0.2231979989999999	0.9811894846391934	0.0188105153608065	13	0
3+Precise	50	1.0	0.2266942679999992	0.9833638487724063	0.0166361512275935	14	0
3+Precise	50	0.9782608695652174	0.2267493069999986	0.971410463143354	0.0285895368566458	14	0
3+Precise	50	1.0	0.0386476610000023	0.9818577403760111	0.0181422596239888	16	0
3+Precise	50	1.0	0.0371843900000001	0.9768889864596704	0.0231110135403295	15	0
3+Precise	50	1.0	0.0367189909999972	0.98361312488872	0.0163868751112801	14	0
3+Precise	50	1.0	0.2337149590000002	0.9689840981587948	0.0310159018412051	18	0
3+Precise	50	1.0	0.2278066139999985	0.9847189954836107	0.0152810045163891	14	0
3+Precise	50	1.0	0.2246984500000017	0.9707256963431008	0.0292743036568993	15	0
3+Precise	50	1.0	0.2254011289999979	0.9747552545078452	0.0252447454921549	14	0
3+Precise	100	1.0	0.2686043090000005	0.9718705467553987	0.0281294532446011	30	0
3+Precise	100	1.0	0.0689777619999993	0.9703354643852878	0.0296645356147121	26	0
3+Precise	100	1.0	0.4564435469999992	0.9759233414169476	0.0240766585830523	28	0
3+Precise	100	0.9895833333333334	0.2622924490000002	0.979460130276795	0.0205398697232049	28	0
3+Precise	100	0.9791666666666666	0.4490029339999992	0.9809984898236714	0.0190015101763285	25	0
3+Precise	100	1.0	0.2617426789999975	0.9778555748991165	0.0221444251008836	28	0
3+Precise	100	0.9565217391304348	0.4470327139999988	0.977382430344574	0.0226175696554259	22	0
3+Precise	100	0.9894736842105264	0.0715048419999995	0.9841101684488264	0.0158898315511735	30	0
3+Precise	100	1.0	0.4440974580000016	0.9809707364359174	0.0190292635640826	27	0
3+Precise	100	1.0	0.6314826039999986	0.9832098107099824	0.0167901892900177	26	0
3+Precise	100	0.9565217391304348	0.0739518630000013	0.9802151791085256	0.0197848208914744	27	0
3+Precise	100	1.0	0.2672371700000013	0.9796960305801684	0.0203039694198314	31	0
3+Precise	100	0.9893617021276596	0.068529741999999	0.9764484275195412	0.0235515724804589	29	0
3+Precise	100	0.989247311827957	0.2590551990000023	0.9837346677121828	0.0162653322878173	26	0
3+Precise	100	0.9895833333333334	0.0710153220000009	0.9834136604360516	0.0165863395639483	25	0
3+Precise	100	1.0	0.0790117119999997	0.9808197750221782	0.0191802249778217	33	0
3+Precise	100	1.0	0.635277772000002	0.9748809561865188	0.025119043813481	27	0
3+Precise	100	0.9894736842105264	0.4554281270000011	0.9805807721342388	0.0194192278657611	30	0
3+Precise	100	1.0	0.0732748920000005	0.9810880065478234	0.0189119934521766	26	0
3+Precise	100	0.9789473684210528	0.0741908529999975	0.9819544932520238	0.0180455067479762	29	0
3+Precise	100	1.0	0.2747660070000002	0.9819614856704256	0.0180385143295744	30	0
3+Precise	100	0.9894736842105264	0.2651225970000013	0.9804208359104783	0.0195791640895216	27	0
3+Precise	100	1.0	0.4531145380000012	0.9770948122219958	0.0229051877780042	33	0
3+Precise	100	1.0	0.2662367379999999	0.9784553979094156	0.0215446020905842	31	0
3+Precise	100	1.0	0.0812371919999996	0.9823711244907476	0.0176288755092525	29	0
3+Precise	100	0.978494623655914	0.2666481520000019	0.987949910204514	0.0120500897954859	27	0
3+Precise	100	1.0	0.4499141480000013	0.970596855866974	0.0294031441330259	31	0
3+Precise	100	0.989247311827957	0.0767880830000002	0.9725930759893936	0.0274069240106062	25	0
3+Precise	100	0.989247311827957	0.2590990349999984	0.9806450326423696	0.0193549673576305	27	0
3+Precise	100	0.989247311827957	0.6456701440000003	0.9717108490172388	0.0282891509827611	31	0
3+Precise	100	0.9789473684210528	0.2745142149999999	0.974139052402804	0.0258609475971961	32	0
3+Precise	100	1.0	0.2603564049999995	0.9739768195073772	0.0260231804926228	30	0
3+Precise	100	1.0	0.0771000529999987	0.9819322491554496	0.0180677508445503	29	0
3+Precise	100	1.0	0.2631352380000002	0.9806977435980572	0.0193022564019429	25	0
3+Precise	100	1.0	0.070320413000001	0.9777810940237092	0.0222189059762908	26	0
3+Precise	100	1.0	0.2568097759999972	0.9770934254239731	0.0229065745760268	28	0
3+Precise	100	0.9789473684210528	0.3507993709999972	0.9856504506308494	0.0143495493691505	27	0
3+Precise	100	1.0	0.4408805149999999	0.9813658065732184	0.0186341934267816	29	0
3+Precise	100	1.0	0.257794067999999	0.9817836077957202	0.0182163922042798	28	0
3+Precise	100	0.9894736842105264	0.4538726669999988	0.9730612214570936	0.0269387785429064	28	0
3+Precise	100	0.9893617021276596	0.4464474979999977	0.975534889858864	0.0244651101411359	27	0
3+Precise	100	1.0	0.2691226869999994	0.9756665358768656	0.0243334641231343	33	0
3+Precise	100	1.0	0.4311311879999984	0.9730858783149804	0.0269141216850196	27	0
3+Precise	100	0.9894736842105264	0.0694705619999993	0.9801433907448874	0.0198566092551125	29	0
3+Precise	100	0.9895833333333334	0.2671621189999982	0.9776715521701862	0.0223284478298138	30	0
3+Precise	100	1.0	0.4663835560000002	0.9777504357215324	0.0222495642784676	29	0
3+Precise	100	0.9893617021276596	0.077846454000003	0.9782351403970232	0.0217648596029766	32	0
3+Precise	100	1.0	0.4496596010000004	0.9822154829118452	0.0177845170881547	30	0
3+Precise	100	0.989247311827957	0.6402008089999995	0.98251891728675	0.0174810827132498	29	0
3+Precise	100	0.9782608695652174	0.4584645500000022	0.9801270795034308	0.019872920496569	27	0
3+Precise	100	1.0	0.4522590129999955	0.9768368689260656	0.0231631310739345	31	0
3+Precise	100	1.0	0.0751170130000034	0.9809719856258368	0.0190280143741632	30	0
3+Precise	100	0.9894736842105264	0.0691879919999962	0.9807821697141148	0.019217830285885	27	0
3+Precise	100	0.9894736842105264	0.2694251269999981	0.966027397964759	0.0339726020352409	31	0
3+Precise	100	0.989247311827957	0.4551927239999997	0.9830460290287072	0.0169539709712929	27	0
3+Precise	100	1.0	0.0732206020000063	0.9850723339880652	0.0149276660119347	26	0
3+Precise	100	1.0	0.6938044999999988	0.977130090221087	0.022869909778913	30	0
3+Precise	100	0.9894736842105264	1.1521111930000032	0.9665972298088216	0.0334027701911785	33	0
3+Precise	100	1.0	0.748438175000004	0.9772654450101544	0.0227345549898456	29	0
3+Precise	100	0.9895833333333334	0.152500775	0.9793012829788158	0.0206987170211842	29	0
3+Precise	100	1.0	0.4801027199999979	0.9845402974037634	0.0154597025962366	26	0
3+Precise	100	0.9894736842105264	0.3527760839999985	0.9786492908905126	0.0213507091094874	28	0
3+Precise	100	1.0	0.262043650999999	0.9858537807284404	0.0141462192715594	27	0
3+Precise	100	1.0	0.4583949670000038	0.9813353075039168	0.0186646924960832	28	0
3+Precise	100	0.9894736842105264	0.8350892299999941	0.9819067152306168	0.0180932847693831	28	0
3+Precise	100	0.9894736842105264	0.257488391999999	0.9805899890875552	0.0194100109124447	28	0
3+Precise	100	1.0	0.4440754459999994	0.9816605592105612	0.0183394407894387	26	0
3+Precise	100	0.9895833333333334	0.0706269920000011	0.982749035326504	0.0172509646734959	29	0
3+Precise	100	0.9896907216494846	0.452240917999994	0.9825139715268436	0.0174860284731565	28	0
3+Precise	100	0.989247311827957	0.4587760690000024	0.9773908016167592	0.0226091983832407	27	0
3+Precise	100	0.9893617021276596	0.0723833029999951	0.983135607842218	0.0168643921577819	27	0
3+Precise	100	0.9894736842105264	0.0698818729999999	0.9813796076554904	0.0186203923445095	26	0
3+Precise	100	0.989247311827957	0.0809494280000038	0.970483613108902	0.0295163868910979	31	0
3+Precise	100	1.0	1.0053648089999996	0.9747446659688396	0.0252553340311605	31	0
3+Precise	100	1.0	0.2665936860000002	0.9748009139707574	0.0251990860292425	33	0
3+Precise	100	0.9893617021276596	0.0740839019999981	0.9848381277132958	0.0151618722867041	27	0
3+Precise	100	1.0	0.4577811959999991	0.9735896136068308	0.026410386393169	29	0
3+Precise	100	1.0	0.2707983100000035	0.9731028104892838	0.0268971895107161	30	0
3+Precise	100	1.0	0.4531483460000061	0.9763601011536645	0.0236398988463355	29	0
3+Precise	100	0.9893617021276596	0.2710169500000035	0.9810569400688632	0.0189430599311366	27	0
3+Precise	100	1.0	0.0748098419999934	0.9809290051326566	0.0190709948673434	28	0
3+Precise	100	0.9782608695652174	0.0702326330000033	0.979521921245038	0.0204780787549618	29	0
3+Precise	100	0.989010989010989	0.2667469190000062	0.979087705153908	0.0209122948460919	27	0
3+Precise	100	1.0	0.6508906490000044	0.9699188958011232	0.0300811041988768	33	0
3+Precise	100	0.9782608695652174	0.077690583000006	0.9778348321028496	0.0221651678971502	30	0
3+Precise	100	0.9894736842105264	0.0763862730000042	0.973464474601094	0.026535525398906	31	0
3+Precise	100	0.9895833333333334	0.0725596699999968	0.9889865805758749	0.0110134194241251	27	0
3+Precise	100	1.0	0.2638116850000003	0.9790945232655588	0.0209054767344412	31	0
3+Precise	100	1.0	1.1081760480000042	0.9764647126659908	0.0235352873340093	27	0
3+Precise	100	0.978021978021978	0.2537652840000035	0.9804776333019436	0.0195223666980562	28	0
3+Precise	100	1.0	0.4499740369999969	0.9685573085262048	0.031442691473795	28	0
3+Precise	100	1.0	0.6431436479999988	0.978933085218456	0.0210669147815439	28	0
3+Precise	100	1.0	0.2524276290000031	0.9801974340054218	0.0198025659945781	26	0
3+Precise	100	0.9893617021276596	0.2649107669999964	0.9763905345581416	0.0236094654418582	29	0
3+Precise	100	1.0	0.2654667490000051	0.9762560126919072	0.0237439873080927	23	0
3+Precise	100	1.0	0.4487197569999992	0.9803587064789284	0.0196412935210715	24	0
3+Precise	100	0.989247311827957	0.4631826959999969	0.9785000167254152	0.0214999832745848	26	0
3+Precise	100	0.9893617021276596	0.2652256129999983	0.982973929158074	0.0170260708419259	27	0
3+Precise	100	1.0	0.4467383889999965	0.9779656032466292	0.0220343967533709	32	0
3+Precise	100	1.0	0.2653460219999957	0.9712630760984784	0.0287369239015216	30	0
3+Precise	500	0.995893223819302	2.0906877769999994	0.9735255527200432	0.0264744472799567	143	0
3+Precise	500	0.9959016393442623	2.0778526040000003	0.9751445745946964	0.0248554254053037	154	0
3+Precise	500	0.9979508196721312	1.6967349990000002	0.9808451875358782	0.0191548124641217	141	0
3+Precise	500	0.997946611909651	1.6240995389999997	0.9790807311455793	0.0209192688544208	155	0
3+Precise	500	0.9918032786885246	1.6939040570000046	0.9802563160385478	0.0197436839614522	144	0
3+Precise	500	0.9979508196721312	1.7335965959999982	0.9796208325483085	0.0203791674516916	145	0
3+Precise	500	0.9915966386554622	1.7215572639999976	0.9787199814895068	0.0212800185104933	138	0
3+Precise	500	0.9938524590163934	1.3996105670000103	0.9772217268891484	0.0227782731108516	155	0
3+Precise	500	0.989648033126294	1.2398877640000023	0.978704654860725	0.021295345139275	140	0
3+Precise	500	0.9937759336099584	1.1300153579999943	0.9797467588311518	0.0202532411688481	139	0
3+Precise	500	0.9979166666666668	1.320607062999997	0.9841468159985344	0.0158531840014655	142	0
3+Precise	500	0.99375	2.0953356169999893	0.9764008170140208	0.0235991829859791	140	0
3+Precise	500	0.9938398357289528	1.6968705959999966	0.9747973712079624	0.0252026287920374	157	0
3+Precise	500	0.9895397489539748	2.357845135000005	0.977418559570832	0.022581440429168	140	0
3+Precise	500	0.995850622406639	1.354905283000008	0.9805605633756675	0.0194394366243323	148	0
3+Precise	500	0.9896049896049895	1.9260554629999973	0.9783199695619154	0.0216800304380846	152	0
3+Precise	500	0.9875776397515528	1.7237559000000005	0.979030453644994	0.020969546355006	148	0
3+Precise	500	0.995850622406639	1.8875121179999892	0.9801077268374432	0.0198922731625569	146	0
3+Precise	500	0.993801652892562	2.364339846999997	0.9801082277272792	0.0198917722727206	151	0
3+Precise	500	0.99581589958159	1.5461911220000104	0.9804216307060144	0.0195783692939857	159	0
3+Precise	500	0.9937629937629938	1.3649599679999938	0.9761346252794978	0.0238653747205022	136	0
3+Precise	500	0.9917525773195875	3.013133233000005	0.9761531604548608	0.0238468395451393	151	0
3+Precise	500	0.99375	1.348835895999997	0.9773846675071204	0.0226153324928796	141	0
3+Precise	500	0.9833333333333332	2.150848862000004	0.9797619991956568	0.0202380008043432	139	0
3+Precise	500	0.995850622406639	1.4549909429999983	0.9774535972765162	0.0225464027234838	150	0
3+Precise	500	0.9875259875259876	2.1985561550000057	0.9745180091509126	0.0254819908490874	138	0
3+Precise	500	0.9958333333333332	1.7114029190000082	0.9780938638695528	0.0219061361304473	144	0
3+Precise	500	0.9958419958419958	1.930079225	0.97680093516615	0.02319906483385	153	0
3+Precise	500	0.997907949790795	3.0883113719999926	0.9750174476066744	0.0249825523933254	146	0
3+Precise	500	0.98744769874477	0.9818630409999968	0.9797558590579944	0.0202441409420055	139	0
3+Precise	500	0.9918032786885246	0.7699666089999937	0.977336001333177	0.022663998666823	136	0
3+Precise	500	0.9958071278825996	3.034397072999994	0.9768856435275192	0.0231143564724807	142	0
3+Precise	500	0.9979381443298968	1.7201280120000035	0.9787726171454918	0.0212273828545082	152	0
3+Precise	500	0.9830508474576272	2.5858207449999924	0.9806248630207955	0.0193751369792043	150	0
3+Precise	500	0.9917355371900828	1.5220455930000014	0.9758695149585782	0.0241304850414217	151	0
3+Precise	500	0.9979296066252588	1.8934771189999964	0.976806295399248	0.0231937046007518	134	0
3+Precise	500	0.989648033126294	1.1699595409999972	0.9800157718140632	0.0199842281859369	147	0
3+Precise	500	0.9895397489539748	1.343669884999997	0.9763042546232336	0.0236957453767663	148	0
3+Precise	500	0.9958847736625516	1.8002736060000046	0.9782039805459384	0.0217960194540616	150	0
3+Precise	500	0.989451476793249	1.4093859190000018	0.9778132357447654	0.0221867642552345	130	0
3+Precise	500	0.9937759336099584	0.8315057979999949	0.9787495937382612	0.0212504062617386	144	0
3+Precise	500	0.9853249475890984	2.2543302849999947	0.98239588262003	0.0176041173799699	142	0
3+Precise	500	0.9854166666666668	2.9023949220000134	0.981731197424484	0.0182688025755159	142	0
3+Precise	500	0.9938144329896909	2.0623978639999905	0.9800538270187436	0.0199461729812564	145	0
3+Precise	500	0.9958762886597938	1.167461794000019	0.9779966414554366	0.0220033585445633	141	0
3+Precise	500	0.9958847736625516	0.954911265999982	0.9763868387144228	0.0236131612855773	149	0
3+Precise	500	0.9979166666666668	1.7065934499999855	0.9771972942596264	0.0228027057403734	138	0
3+Precise	500	0.9894957983193278	1.6240870649999977	0.9812420820901596	0.0187579179098403	145	0
3+Precise	500	0.9979423868312756	1.1672295230000032	0.9794258533748932	0.0205741466251067	148	0
3+Precise	500	0.9958762886597938	1.5273728040000094	0.9764485119482768	0.0235514880517232	151	0
3+Precise	500	0.9937238493723848	2.291412405999978	0.97441511531235	0.0255848846876498	143	0
3+Precise	500	0.9938144329896909	1.8949441219999985	0.9816562667479476	0.0183437332520525	138	0
3+Precise	500	0.9958246346555324	1.795400996000012	0.9736495161909574	0.0263504838090425	143	0
3+Precise	500	0.9916839916839916	1.893960067999984	0.9792150132869422	0.0207849867130578	137	0
3+Precise	500	0.9938398357289528	1.7483079659999987	0.980892430802429	0.0191075691975709	149	0
3+Precise	500	0.9875518672199172	2.2539550959999985	0.9746811547676668	0.0253188452323332	150	0
3+Precise	500	0.9937759336099584	1.2261806559999968	0.975219639723812	0.024780360276188	146	0
3+Precise	500	0.9958419958419958	3.303815764999996	0.9786123788045484	0.0213876211954514	152	0
3+Precise	500	0.9958592132505176	0.5919051169999818	0.9761337349707688	0.0238662650292311	157	0
3+Precise	500	0.979035639412998	1.3307588469999985	0.9795800723131844	0.0204199276868155	143	0
3+Precise	500	0.9916492693110648	2.2477276239999924	0.9797030879827586	0.0202969120172413	128	0
3+Precise	500	0.987603305785124	1.5226688939999915	0.977698005526088	0.0223019944739119	146	0
3+Precise	500	0.9937629937629938	2.177306866000009	0.9751717294882734	0.0248282705117266	143	0
3+Precise	500	0.9937759336099584	1.537288230999991	0.9758416719842824	0.0241583280157174	161	0
3+Precise	500	0.9875	1.1358522520000065	0.9754880885206	0.0245119114794	148	0
3+Precise	500	0.9896907216494846	1.7003988149999998	0.97499423633523	0.0250057636647701	143	0
3+Precise	500	0.9938144329896909	1.4986629349999987	0.9780233848881636	0.0219766151118363	145	0
3+Precise	500	0.9958592132505176	1.5930078319999836	0.9737536241812814	0.0262463758187185	151	0
3+Precise	500	0.9979338842975206	2.440314222000012	0.9793917562058736	0.0206082437941265	150	0
3+Precise	500	0.9897119341563786	2.089667134999985	0.9805183909818372	0.0194816090181628	150	0
3+Precise	500	0.9958333333333332	1.9118056469999944	0.975676232435559	0.0243237675644409	142	0
3+Precise	500	0.9915611814345991	1.1513608570000144	0.978191808947886	0.0218081910521139	142	0
3+Precise	500	0.9958419958419958	1.4511459969999976	0.9776513728898406	0.0223486271101593	145	0
3+Precise	500	0.9958762886597938	1.5672904930000016	0.9800551681432396	0.0199448318567603	145	0
3+Precise	500	0.9958762886597938	1.9606273219999932	0.98032220606673	0.0196777939332699	143	0
3+Precise	500	0.9917355371900828	2.0706523160000074	0.9785718407371746	0.0214281592628253	142	0
3+Precise	500	0.9937888198757764	1.9452372060000016	0.978126549017096	0.021873450982904	144	0
3+Precise	500	0.99375	1.418612438999986	0.9785056833831152	0.0214943166168848	148	0
3+Precise	500	0.9916839916839916	0.9666767209999988	0.9794848966760722	0.0205151033239278	141	0
3+Precise	500	0.9937238493723848	1.5202280649999975	0.9804694820413752	0.0195305179586248	145	0
3+Precise	500	0.9896049896049895	2.2667024680000054	0.9736279707968184	0.0263720292031817	142	0
3+Precise	500	0.9895615866388308	1.7003313579999997	0.9791962299137018	0.0208037700862981	148	0
3+Precise	500	0.9938144329896909	1.6042362170000215	0.9796635693620536	0.0203364306379464	142	0
3+Precise	500	0.9917355371900828	1.7017960719999792	0.9812703416372692	0.0187296583627308	137	0
3+Precise	500	0.9979253112033196	1.7155411529999751	0.9813117401303688	0.0186882598696312	151	0
3+Precise	500	0.9937106918238994	1.7310780980000118	0.9769683321569668	0.0230316678430332	145	0
3+Precise	500	0.9874739039665972	1.5305219910000003	0.9771680867468764	0.0228319132531237	147	0
3+Precise	500	0.9894957983193278	2.1704972320000024	0.977783436599324	0.0222165634006759	144	0
3+Precise	500	0.9854771784232366	1.70829974199998	0.9773220035788804	0.0226779964211195	143	0
3+Precise	500	0.9937759336099584	1.5268832560000192	0.9739103500823024	0.0260896499176976	147	0
3+Precise	500	0.9958592132505176	1.7613782230000083	0.9789027111622054	0.0210972888377946	147	0
3+Precise	500	0.9937369519832986	2.814399341000012	0.9780982562884754	0.0219017437115246	141	0
3+Precise	500	0.9896694214876032	2.382084986000024	0.9799337825395944	0.0200662174604056	143	0
3+Precise	500	0.9917355371900828	0.9931933069999844	0.9782312306228564	0.0217687693771436	145	0
3+Precise	500	0.9896049896049895	2.481780033000007	0.9808619095350584	0.0191380904649417	153	0
3+Precise	500	0.989648033126294	2.657267312000016	0.9732374423967064	0.0267625576032937	145	0
3+Precise	500	0.99163179916318	2.097191608000003	0.9804975717980337	0.0195024282019664	143	0
3+Precise	500	0.9937629937629938	2.18461051700001	0.978002097803686	0.0219979021963141	146	0
3+Precise	500	0.9830866807610994	1.531895464999991	0.9706564462255876	0.0293435537744123	147	0
3+Precise	500	0.9979508196721312	1.5329446229999917	0.9786292969791462	0.0213707030208537	143	0
3+Precise	1000	0.9927835051546392	4.081000115999984	0.9765056562590628	0.0234943437409372	297	0
3+Precise	1000	0.9886246122026888	3.899872582	0.9801957128923364	0.0198042871076634	288	0
3+Precise	1000	0.9948400412796696	4.215197807999999	0.978628909547712	0.0213710904522879	294	0
3+Precise	1000	0.9927310488058152	3.8661569010000103	0.9789441093941856	0.0210558906058142	283	0
3+Precise	1000	0.9927909371781668	2.7382719750000035	0.978582279750613	0.021417720249387	282	0
3+Precise	1000	0.991761071060762	2.2446039310000003	0.9798526726436932	0.0201473273563067	287	0
