mode	numPoints	correct	avgTime	ratio	perImprov	avgFST3	avgFST4
Euclidean	50	0.9574468085106383	0.0263889859999997	0.9651833004838984	0.0348166995161015	10	2
Euclidean	50	1.0	0.0301570810000004	0.9763993448282092	0.0236006551717908	13	1
Euclidean	50	0.9782608695652174	0.0288804950000001	0.9707179940456748	0.0292820059543252	13	2
Euclidean	50	1.0	0.0261282920000001	0.9770841647839738	0.0229158352160262	14	0
Euclidean	50	0.9791666666666666	0.04963066	0.9712519639097474	0.0287480360902525	11	3
Euclidean	50	1.0	0.0262906029999996	0.9771945178011026	0.0228054821988974	11	2
Euclidean	50	1.0	0.0265597729999997	0.9784505552382924	0.0215494447617075	11	2
Euclidean	50	0.9791666666666666	0.0274109640000004	0.9709210863279366	0.0290789136720633	12	1
Euclidean	50	0.9583333333333334	0.0413633349999997	0.9836370107395876	0.0163629892604123	8	3
Euclidean	50	1.0	0.0389896499999995	0.9757828067116864	0.0242171932883135	14	1
Euclidean	50	0.9791666666666666	0.0260553310000002	0.979309356763308	0.0206906432366918	12	2
Euclidean	50	1.0	0.0432633000000004	0.9700849287935668	0.0299150712064331	14	1
Euclidean	50	1.0	0.027068313	0.9823404508522516	0.0176595491477483	11	2
Euclidean	50	0.9583333333333334	0.026454782	0.9766122740024448	0.0233877259975551	12	2
Euclidean	50	0.9782608695652174	0.0269952419999999	0.9784804840117264	0.0215195159882735	12	1
Euclidean	50	1.0	0.0261589029999997	0.9720487804006266	0.0279512195993734	14	1
Euclidean	50	0.9791666666666666	0.0357105479999999	0.9807311911924332	0.0192688088075668	11	2
Euclidean	50	1.0	0.0293435659999996	0.9680033507166976	0.0319966492833022	15	1
Euclidean	50	0.9791666666666666	0.0303595300000001	0.9790291497714688	0.0209708502285312	12	2
Euclidean	100	0.9578947368421052	0.0549800669999998	0.96911141436249	0.0308885856375099	25	5
Euclidean	100	0.9791666666666666	0.0552752069999993	0.974417913611468	0.0255820863885321	28	3
Euclidean	100	0.979381443298969	0.0775620030000006	0.9716609995405048	0.0283390004594953	26	4
Euclidean	100	0.9791666666666666	0.0807333540000003	0.9792254762024528	0.0207745237975472	22	3
Euclidean	100	0.9791666666666666	0.0554889779999996	0.9782139703063352	0.0217860296936648	27	4
Euclidean	100	0.96875	0.0558231569999998	0.9764285925166764	0.0235714074833236	23	4
Euclidean	100	0.9789473684210528	0.075339767	0.9796428293617352	0.0203571706382649	30	1
Euclidean	100	0.968421052631579	0.0672871459999999	0.9790949504331652	0.0209050495668348	23	5
Euclidean	100	0.9893617021276596	0.0548952160000002	0.9757155700160074	0.0242844299839926	23	2
Euclidean	100	0.979381443298969	0.0589288200000002	0.9724817914944018	0.0275182085055981	23	5
Euclidean	100	0.989247311827957	0.0654751020000006	0.9780604225279044	0.0219395774720955	25	0
Euclidean	100	1.0	0.0731994189999998	0.976470392584965	0.0235296074150349	20	6
Euclidean	100	0.9791666666666666	0.0581668410000002	0.975668360305008	0.0243316396949918	24	5
Euclidean	100	1.0	0.0557311470000003	0.9648035054230608	0.0351964945769391	29	1
Euclidean	100	0.9897959183673468	0.069023649	0.9784394554972704	0.0215605445027295	23	3
Euclidean	100	1.0	0.0801412099999998	0.9751681847338226	0.0248318152661773	30	1
Euclidean	100	0.968421052631579	0.0558961780000002	0.9770138619898704	0.0229861380101294	26	3
Euclidean	100	0.968421052631579	0.0592369210000001	0.9721408229312358	0.0278591770687641	21	5
Euclidean	100	0.9791666666666666	0.0747565550000004	0.9752554595016588	0.024744540498341	24	2
Euclidean	100	0.9893617021276596	0.0753195279999996	0.9820549364771712	0.0179450635228286	26	1
Euclidean	100	0.9893617021276596	0.0539192770000003	0.9757419411700125	0.0242580588299875	27	2
Euclidean	100	0.9789473684210528	0.0537179650000005	0.9817221789214188	0.0182778210785812	19	4
Euclidean	100	1.0	0.0639542159999999	0.9793962876821074	0.0206037123178925	23	1
Euclidean	100	0.979591836734694	0.0684603050000003	0.9677804196289652	0.0322195803710347	31	4
Euclidean	100	0.9894736842105264	0.0563455889999993	0.972943752186269	0.0270562478137309	29	1
Euclidean	100	1.0	0.0562878180000003	0.978320578161674	0.021679421838326	28	1
Euclidean	100	1.0	0.0720516299999998	0.969771497186319	0.0302285028136809	30	1
Euclidean	100	0.9791666666666666	0.0716623229999999	0.9748801970716128	0.0251198029283871	30	2
Euclidean	100	0.96875	0.0536001059999993	0.9701430906920062	0.0298569093079937	23	3
Euclidean	100	0.9894736842105264	0.0582730790000001	0.9795176124963106	0.0204823875036893	24	3
Euclidean	100	0.9895833333333334	0.0692506579999996	0.9740729839282164	0.0259270160717836	24	3
Euclidean	100	0.9896907216494846	0.0768942409999997	0.9762223813010964	0.0237776186989037	24	3
Euclidean	100	0.979381443298969	0.0566865990000007	0.970356428675492	0.0296435713245081	28	3
Euclidean	100	0.96875	0.0537887550000002	0.9800298342859968	0.0199701657140032	24	3
Euclidean	100	0.9895833333333334	0.0805788519999994	0.9731251930944766	0.0268748069055233	29	2
Euclidean	100	0.9791666666666666	0.0715645309999999	0.9775779754466118	0.0224220245533881	23	1
Euclidean	100	0.9894736842105264	0.0575024300000004	0.977664710457405	0.022335289542595	24	2
Euclidean	100	0.9896907216494846	0.0580810400000002	0.9707106143585608	0.0292893856414392	28	1
Euclidean	100	0.96875	0.0790664699999998	0.9792483856273676	0.0207516143726322	26	3
Euclidean	100	0.9587628865979382	0.0732546429999994	0.9777282446565142	0.0222717553434858	23	3
Euclidean	100	0.9791666666666666	0.0571274890000008	0.9703358120197242	0.0296641879802758	26	3
Euclidean	100	0.9578947368421052	0.0553448870000004	0.975670627126666	0.024329372873334	24	3
Euclidean	100	0.9893617021276596	0.0678139479999995	0.970041727737077	0.029958272262923	26	3
Euclidean	100	0.9789473684210528	0.0688255519999998	0.9692954021972996	0.0307045978027002	25	3
Euclidean	100	0.9791666666666666	0.0578799889999999	0.972631100872512	0.027368899127488	24	3
Euclidean	100	0.9895833333333334	0.0553854170000001	0.982161776778572	0.017838223221428	23	4
Euclidean	100	0.9894736842105264	0.0658271960000007	0.9751220291347772	0.0248779708652227	22	2
Euclidean	100	0.9895833333333334	0.0654919419999995	0.9722368785316116	0.0277631214683883	31	1
Euclidean	100	1.0	0.0546454369999995	0.9701211199579348	0.0298788800420651	32	1
Euclidean	100	0.9896907216494846	0.0538042370000013	0.9796066960600468	0.020393303939953	28	2
Euclidean	100	1.0	0.0626263579999992	0.975685324712594	0.0243146752874059	31	0
Euclidean	100	0.968421052631579	0.0621549760000004	0.9786749041907614	0.0213250958092385	24	2
Euclidean	100	0.9896907216494846	0.0538686160000008	0.9849552136774008	0.0150447863225992	26	2
Euclidean	100	0.968421052631579	0.0562750279999999	0.9761589321834752	0.0238410678165247	24	3
Euclidean	100	1.0	0.0687054279999994	0.9743261697743126	0.0256738302256873	24	0
Euclidean	100	0.978494623655914	0.0616708429999999	0.978533514582571	0.021466485417429	26	2
Euclidean	100	0.979381443298969	0.0560726769999995	0.9766316396390204	0.0233683603609796	26	3
Euclidean	100	1.0	0.0559387569999998	0.9803173393052506	0.0196826606947494	32	1
Euclidean	100	0.9375	0.0689083480000007	0.9724191472580596	0.0275808527419403	23	5
Euclidean	100	0.968421052631579	0.0735983840000003	0.9749341980756884	0.0250658019243115	19	8
Euclidean	100	1.0	0.0616241730000002	0.9737340778229276	0.0262659221770724	26	2
Euclidean	100	0.9896907216494846	0.0604341520000009	0.9722578091250952	0.0277421908749048	25	4
Euclidean	100	0.9895833333333334	0.0575061110000003	0.9786889807362528	0.0213110192637472	23	1
Euclidean	100	0.9893617021276596	0.085306663999999	0.9771014386812804	0.0228985613187197	22	2
Euclidean	100	0.978494623655914	0.0572843289999998	0.981085195514654	0.0189148044853461	28	0
Euclidean	100	0.9895833333333334	0.053176346999999	0.97647072200596	0.0235292779940399	17	4
Euclidean	100	0.9896907216494846	0.0915171620000006	0.9791863431761928	0.0208136568238073	21	5
Euclidean	100	0.9690721649484536	0.0570938079999994	0.9763294660552454	0.0236705339447546	23	4
Euclidean	100	1.0	0.0570323889999997	0.979578888840987	0.020421111159013	26	2
Euclidean	100	1.0	0.051400344000001	0.977551139792014	0.0224488602079859	22	0
Euclidean	100	0.9897959183673468	0.0642857869999993	0.9788073895390254	0.0211926104609746	23	3
Euclidean	100	0.9583333333333334	0.0808325349999989	0.977587807485156	0.022412192514844	22	3
Euclidean	100	0.979381443298969	0.0584940199999994	0.9700854676565596	0.0299145323434405	22	5
Euclidean	100	0.9895833333333334	0.0564036679999997	0.9703217604444224	0.0296782395555774	25	4
Euclidean	100	1.0	0.0729386489999992	0.9778185108348666	0.0221814891651334	22	2
Euclidean	100	0.9893617021276596	0.0897011160000005	0.9842113618605066	0.0157886381394933	22	3
Euclidean	100	0.989247311827957	0.0540769670000003	0.980077222122612	0.0199227778773879	27	1
Euclidean	100	0.979381443298969	0.0577503190000001	0.9756950646208707	0.0243049353791292	24	3
Euclidean	100	0.9894736842105264	0.0574803159999994	0.973680509970728	0.0263194900292719	25	3
Euclidean	100	0.9897959183673468	0.0865671559999992	0.970977811016762	0.029022188983238	24	4
Euclidean	100	0.967032967032967	0.0625628379999998	0.9719410826745192	0.0280589173254807	25	2
Euclidean	100	0.9896907216494846	0.0581670499999997	0.9750088104552892	0.0249911895447108	29	4
Euclidean	100	0.979381443298969	0.0611946539999994	0.9737818299227362	0.0262181700772637	29	3
Euclidean	100	0.96875	0.07404161	0.9771997510626288	0.0228002489373712	22	6
Euclidean	100	0.9896907216494846	0.0566606790000001	0.9695626950333888	0.0304373049666113	27	4
Euclidean	100	1.0	0.0569601890000015	0.9687376961021322	0.0312623038978677	25	1
Euclidean	100	0.9583333333333334	0.0905950549999996	0.9748176017685416	0.0251823982314584	22	6
Euclidean	100	1.0	0.0608651429999991	0.9759589507939852	0.0240410492060149	29	2
Euclidean	100	0.9896907216494846	0.055029876999999	0.9704044085062132	0.0295955914937867	27	2
Euclidean	100	0.9578947368421052	0.0591262199999995	0.9706203101761094	0.0293796898238906	20	7
Euclidean	100	0.9897959183673468	0.1000789599999993	0.9793032733631744	0.0206967266368255	30	2
Euclidean	100	0.979381443298969	0.0583950289999997	0.9758102153258046	0.0241897846741954	24	4
Euclidean	100	1.0	0.0571844380000001	0.9695608352933742	0.0304391647066257	24	4
Euclidean	100	0.9897959183673468	0.0544747359999995	0.9808296052014736	0.0191703947985263	27	2
Euclidean	100	1.0	0.0598705390000002	0.9741419440207532	0.0258580559792467	24	5
Euclidean	100	0.9587628865979382	0.0704430120000001	0.9790243883896392	0.0209756116103606	25	3
Euclidean	100	0.968421052631579	0.0550274459999986	0.9706469914667144	0.0293530085332855	29	2
Euclidean	100	0.9895833333333334	0.0545231660000009	0.978175352616838	0.0218246473831619	27	1
Euclidean	100	0.96875	0.0808449279999994	0.9692387059552846	0.0307612940447153	23	6
Euclidean	100	0.9894736842105264	0.0590801400000007	0.9736926010918182	0.0263073989081817	27	5
Euclidean	500	0.9837067209775968	0.3598049930000009	0.9716648115075376	0.0283351884924624	120	17
Euclidean	500	0.9835390946502056	0.3958528769999994	0.9766323178334636	0.0233676821665362	116	17
Euclidean	500	0.9814814814814816	0.3612521849999996	0.9724907094901694	0.0275092905098306	125	15
Euclidean	500	0.9772727272727272	0.3496845460000006	0.9748260518310156	0.0251739481689843	129	13
Euclidean	500	0.9835728952772074	0.5169512770000004	0.9718598578397708	0.028140142160229	127	16
Euclidean	500	0.9876796714579056	0.665238952000001	0.9758409519355288	0.0241590480644713	125	15
Euclidean	500	0.985655737704918	0.6212427050000002	0.973600473986786	0.0263995260132139	130	14
Euclidean	500	0.9834368530020704	0.7363253450000009	0.9755400669463684	0.0244599330536314	118	15
Euclidean	500	0.981404958677686	0.4373164100000011	0.9731029864484074	0.0268970135515925	117	17
Euclidean	500	0.9855670103092784	0.3416233779999977	0.9739732319697624	0.0260267680302377	123	16
Euclidean	500	0.9755600814663952	0.3256073189999995	0.9739836420004724	0.0260163579995277	122	14
Euclidean	500	0.9795501022494888	0.3175626610000002	0.9725986040555342	0.0274013959444657	131	13
Euclidean	500	0.9897750511247444	0.3676697490000009	0.9759838572865414	0.0240161427134586	127	12
Euclidean	500	0.9814814814814816	0.3111738730000013	0.9769145355077624	0.0230854644922375	124	12
Euclidean	500	0.9752577319587628	0.3391188979999988	0.9744795601731078	0.0255204398268922	123	17
Euclidean	500	0.9815195071868584	0.4311637779999984	0.9757285095974368	0.0242714904025631	121	16
Euclidean	500	0.9774590163934426	0.3257451609999968	0.973372425713773	0.0266275742862269	133	15
Euclidean	500	0.9855670103092784	0.3335297570000008	0.9757449383614516	0.0242550616385485	133	12
Euclidean	500	0.9815573770491804	0.351426638000003	0.9719623928491564	0.0280376071508435	133	16
Euclidean	500	0.9876288659793816	0.3451414320000019	0.9687099647696744	0.0312900352303254	132	15
Euclidean	500	0.9877049180327868	0.4118627159999981	0.9723612538734776	0.0276387461265225	122	16
Euclidean	500	0.9795501022494888	0.312897208999999	0.9737462015992931	0.0262537984007068	111	19
Euclidean	500	0.9835390946502056	0.3330138729999987	0.9755627836445212	0.0244372163554789	130	13
Euclidean	500	0.9816326530612244	0.3377190349999992	0.9731509366404084	0.0268490633595914	144	10
Euclidean	500	0.9815573770491804	0.3308840200000027	0.9763319508814552	0.0236680491185449	116	22
Euclidean	500	0.983640081799591	0.3300112269999999	0.9729258538827116	0.0270741461172883	125	20
Euclidean	500	0.9835390946502056	0.441777934000001	0.9713275706130918	0.0286724293869081	134	13
Euclidean	500	0.9814814814814816	0.3255161870000016	0.972659926173093	0.0273400738269069	131	18
Euclidean	500	0.9838383838383838	0.3211341270000005	0.9746159842388856	0.0253840157611143	139	11
Euclidean	500	0.9897750511247444	0.3410190750000019	0.9723971778078452	0.0276028221921547	133	19
Euclidean	500	0.9917355371900828	0.3333711919999977	0.9732487123821972	0.0267512876178027	139	9
Euclidean	500	0.9757575757575756	0.3101972310000001	0.975188495736228	0.0248115042637721	115	23
Euclidean	500	0.9877300613496932	0.3288968879999991	0.9700535910979848	0.0299464089020152	126	14
Euclidean	500	0.9753593429158112	0.4062211900000001	0.9736932591515892	0.0263067408484106	118	19
Euclidean	500	0.981443298969072	0.3339969909999993	0.978984203571254	0.0210157964287459	121	18
Euclidean	500	0.9794661190965092	0.3325116379999997	0.97634263738792	0.0236573626120799	125	15
Euclidean	500	0.9816700610997964	0.3317451959999999	0.9721978228355946	0.0278021771644053	128	14
Euclidean	500	0.9755600814663952	0.3326989579999981	0.9752299921689712	0.0247700078310288	119	22
Euclidean	500	0.9896907216494846	0.3304750900000002	0.9735672497737718	0.0264327502262281	128	13
Euclidean	500	0.9856262833675564	0.3295951789999982	0.9748482051295536	0.0251517948704462	124	16
Euclidean	500	0.98159509202454	0.3873134290000024	0.978121208453249	0.0218787915467509	135	13
Euclidean	500	0.9774590163934426	0.3149052290000007	0.9746570922844836	0.0253429077155162	119	19
Euclidean	500	0.9752577319587628	0.4135429960000003	0.9728852218911443	0.0271147781088555	128	13
Euclidean	500	0.9878296146044624	0.3200971989999992	0.976430583554716	0.023569416445284	122	16
Euclidean	500	0.9878296146044624	0.3316179570000024	0.9758082782658858	0.0241917217341142	124	17
Euclidean	500	0.9817073170731708	0.3431230839999983	0.9681605426546236	0.0318394573453765	122	19
Euclidean	500	0.9775051124744376	0.3284039160000027	0.9732806834948928	0.0267193165051071	122	17
Euclidean	500	0.9855670103092784	0.3290095320000006	0.9734724093551786	0.0265275906448213	124	14
Euclidean	500	0.9815195071868584	0.4127960739999992	0.9757578652971214	0.0242421347028786	118	16
Euclidean	500	0.9816700610997964	0.3339632580000007	0.9747131533412796	0.0252868466587203	119	18
Euclidean	500	0.9836734693877552	0.3204097079999997	0.9752756502402384	0.0247243497597614	129	13
Euclidean	500	0.9733606557377048	0.3431221639999933	0.9756843034248924	0.0243156965751075	130	14
Euclidean	500	0.9835728952772074	0.3216295690000024	0.9757042944048694	0.0242957055951306	135	10
Euclidean	500	0.9897330595482546	0.3567623620000049	0.9734626292766912	0.0265373707233088	124	15
Euclidean	500	0.971311475409836	0.4084784579999976	0.97456770413342	0.02543229586658	126	19
Euclidean	500	0.9917355371900828	0.3421183949999999	0.9719835728135008	0.0280164271864991	135	11
Euclidean	500	0.9876796714579056	0.3361267390000009	0.974130871896295	0.025869128103705	135	13
Euclidean	500	0.9896694214876032	0.3284897549999996	0.9739714935425696	0.0260285064574304	125	17
Euclidean	500	0.985655737704918	0.3382775230000021	0.9699293292587272	0.0300706707412726	137	14
Euclidean	500	0.9814814814814816	0.3353643000000019	0.9753873358376868	0.0246126641623133	129	15
Euclidean	500	0.9857142857142858	0.3310489470000064	0.9765311728572031	0.0234688271427967	119	19
Euclidean	500	0.9815195071868584	0.429504731999998	0.969445011869406	0.0305549881305939	117	18
Euclidean	500	0.9835728952772074	0.3599780429999981	0.974751252222678	0.025248747777322	130	13
Euclidean	500	0.9815195071868584	0.3290097119999942	0.9760616653092418	0.0239383346907582	125	17
Euclidean	500	0.98159509202454	0.3362122539999959	0.9713335938213384	0.0286664061786615	124	16
Euclidean	500	0.9795081967213116	0.3823923449999995	0.9745658076835289	0.0254341923164711	135	9
Euclidean	500	0.9774590163934426	0.3868673719999975	0.9774262108012022	0.0225737891987978	122	22
Euclidean	500	0.9896907216494846	0.3281370300000006	0.9758746515796703	0.0241253484203295	131	12
Euclidean	500	0.979296066252588	0.3293879949999976	0.9736398870392002	0.0263601129607997	123	19
Euclidean	500	0.9814814814814816	0.3113778969999998	0.9777461059403753	0.0222538940596247	125	15
Euclidean	500	0.9919028340080972	0.3287484259999971	0.9727977802969509	0.0272022197030492	128	18
Euclidean	500	0.9877551020408164	0.3295843550000015	0.9717446054474236	0.0282553945525764	141	9
Euclidean	500	0.9815573770491804	0.4083127020000034	0.9706289845468964	0.0293710154531036	140	10
Euclidean	500	0.9855371900826446	0.3905685480000045	0.973973020429208	0.0260269795707921	141	9
Euclidean	500	0.9815195071868584	0.3837377330000038	0.9679518110631844	0.0320481889368156	129	19
Euclidean	500	0.9776422764227642	0.3696671430000009	0.973863178851856	0.0261368211481438	114	25
Euclidean	500	0.9796747967479674	0.3281298850000027	0.974103297745937	0.025896702254063	120	16
Euclidean	500	0.9751552795031057	0.334564813	0.9720702477764032	0.0279297522235967	121	16
Euclidean	500	0.9816326530612244	0.3272228110000057	0.9734097865857104	0.0265902134142896	120	21
Euclidean	500	0.9815195071868584	0.4123984789999966	0.9732749176170404	0.0267250823829596	129	11
Euclidean	500	0.981443298969072	0.3194919640000009	0.9766821854424256	0.0233178145575743	123	11
Euclidean	500	0.9775967413441956	0.3921546999999989	0.972087746319519	0.027912253680481	125	19
Euclidean	500	0.9876288659793816	0.3397003199999986	0.9763405871111712	0.0236594128888287	135	6
Euclidean	500	0.9836065573770492	0.3477184520000023	0.9774433643045116	0.0225566356954883	127	17
Euclidean	500	0.9837728194726166	0.3394644709999994	0.9772315317757402	0.0227684682242598	123	17
Euclidean	500	0.975206611570248	0.339118261000003	0.9740837385469284	0.0259162614530714	135	14
Euclidean	500	0.985655737704918	0.3528738360000005	0.976884415521918	0.023115584478082	117	21
Euclidean	500	0.9918864097363084	0.3339452200000039	0.9712982780075818	0.0287017219924181	126	15
Euclidean	500	0.9877049180327868	0.4546165130000048	0.9754778373643096	0.0245221626356905	124	14
Euclidean	500	0.9834368530020704	0.3763052020000046	0.971633134657232	0.0283668653427678	120	17
Euclidean	500	0.9794238683127572	0.3474419900000001	0.9750758000566924	0.0249241999433077	130	13
Euclidean	500	0.9751552795031057	0.3813259480000042	0.9748877598213248	0.025112240178675	123	13
Euclidean	500	0.9796747967479674	0.366675843000003	0.9705932097773196	0.0294067902226804	125	17
Euclidean	500	0.9897750511247444	0.433789014999995	0.9710277612354068	0.0289722387645932	137	11
Euclidean	500	0.9731958762886598	0.4030222040000026	0.9759019185247412	0.0240980814752588	125	17
Euclidean	500	0.9877300613496932	0.3659254909999987	0.9741132298550932	0.0258867701449069	128	17
Euclidean	500	0.9834710743801652	0.374555627999996	0.975935970462332	0.024064029537668	131	13
Euclidean	500	0.9754601226993864	0.3865916459999994	0.9739273440067184	0.0260726559932816	134	20
Euclidean	500	0.9856262833675564	0.3456290799999948	0.973644105862052	0.0263558941379479	128	19
Euclidean	500	0.995943204868154	0.4207563370000002	0.97680261766278	0.02319738233722	129	10
